title,year,doi,url,venue,authors,work_type,query_ids,source_apis
Integrated visual security management for video encryption in limited battery devices,2015,10.1109/estimedia.2015.7351773,https://doi.org/10.1109/estimedia.2015.7351773,2015 13th IEEE Symposium on Embedded Systems For Real-time Multimedia (ESTIMedia),Junhyung Moon; Kyoungwoo Lee,proceedings-article,Q10,Crossref
Introduction,2015,10.1017/cbo9781316090978.003,https://doi.org/10.1017/cbo9781316090978.003,Batteries for Electric Vehicles,,book-chapter,Q15,Crossref
Lead–acid batteries for hybrid electric vehicles and battery electric vehicles,2015,10.1016/b978-1-78242-377-5.00005-4,https://doi.org/10.1016/b978-1-78242-377-5.00005-4,Advances in Battery Technologies for Electric Vehicles,J. Garche; P.T. Moseley; E. Karden,book-chapter,Q15,Crossref
Lithium battery materials,2015,10.1017/cbo9781316090978.006,https://doi.org/10.1017/cbo9781316090978.006,Batteries for Electric Vehicles,,book-chapter,Q15,Crossref
Lithium-ion batteries for hybrid electric vehicles and battery electric vehicles,2015,10.1016/b978-1-78242-377-5.00008-x,https://doi.org/10.1016/b978-1-78242-377-5.00008-x,Advances in Battery Technologies for Electric Vehicles,A. Perner; J. Vetter,book-chapter,Q15,Crossref
Medical Device Types and Classes Used and How They Communicate,2015,10.1201/b21577-7,https://doi.org/10.1201/b21577-7,Connected Medical Devices,,book-chapter,Q12,Crossref
Mobile App Development,2015,10.4135/9781473933279,https://doi.org/10.4135/9781473933279,,,,Q04,Crossref
Navigation of blind and visually impaired people,2015,10.24053/iv-2015-0121,http://dx.doi.org/10.24053/iv-2015-0121,Internationales Verkehrswesen,Steffen Axer; Jörg Belz; Kathrin Leske; Bernhard Friedrich; Tobias Hesse; Mark Vollrath,article,Q07,OpenAlex
New threat to global transport. GNSS Receiver Spoofing,2015,10.5604/08669546.1185170,https://doi.org/10.5604/08669546.1185170,Archives of Transport,Maciej Gucma,journal-article,Q16,Crossref
Nickel–metal hydride and nickel–zinc batteries for hybrid electric vehicles and battery electric vehicles,2015,10.1016/b978-1-78242-377-5.00006-6,https://doi.org/10.1016/b978-1-78242-377-5.00006-6,Advances in Battery Technologies for Electric Vehicles,M. Fetcenko; J. Koch; M. Zelinsky,book-chapter,Q15,Crossref
"Notifications, Alerts and Clinical Uses of Medical Device Data",2015,10.1201/b21577-11,https://doi.org/10.1201/b21577-11,Connected Medical Devices,,book-chapter,Q12,Crossref
Patient Identification and Medical Device Association,2015,10.1201/b21577-12,https://doi.org/10.1201/b21577-12,Connected Medical Devices,,book-chapter,Q12,Crossref
Personalized Mobile App Recommendation,2015,10.1145/2684822.2685322,https://doi.org/10.1145/2684822.2685322,Proceedings of the Eighth ACM International Conference on Web Search and Data Mining,Bin Liu; Deguang Kong; Lei Cen; Neil Zhenqiang Gong; Hongxia Jin; Hui Xiong,proceedings-article,Q04,Crossref
Power Management in Battery Powered Handheld Portable Applications,2015,10.1109/mst.2015.13,https://doi.org/10.1109/mst.2015.13,2015 Mobile Systems Technologies Workshop (MST),Stefano Saggini,proceedings-article,Q10,Crossref
Preface,2015,10.1017/cbo9781316090978.002,https://doi.org/10.1017/cbo9781316090978.002,Batteries for Electric Vehicles,Helena Berg,book-chapter,Q15,Crossref
"Prospective cohort study of the relationship between neuro-cognition, social cognition and violence in forensic patients with schizophrenia and schizoaffective disorder",2015,10.1186/s12888-015-0548-0,https://doi.org/10.1186/s12888-015-0548-0,BMC Psychiatry,Ken O’Reilly; Gary Donohoe; Ciarán Coyle; Danny O’Sullivan; Arann R. Rowe; Mairead Losty; Tracey McDonagh; Lasairíona McGuinness; Yvette Ennis; Elizabeth Watts; Louise Brennan; Elizabeth B. Owens; Mary Davoren; Ronan Mullaney; Zareena Abidin; Harry Kennedy,article,Q11,OpenAlex
Repurposing of batteries from electric vehicles,2015,10.1016/b978-1-78242-377-5.00015-7,https://doi.org/10.1016/b978-1-78242-377-5.00015-7,Advances in Battery Technologies for Electric Vehicles,V.V. Viswanathan; M.C. Kintner-Meyer,book-chapter,Q15,Crossref
Reusing electric vehicle battery for demand side management integrating dynamic pricing,2015,10.1109/smartgridcomm.2015.7436321,https://doi.org/10.1109/smartgridcomm.2015.7436321,2015 IEEE International Conference on Smart Grid Communications (SmartGridComm),Shijie Tong; Tsz Fung; Jae Wan Park,proceedings-article,Q09,Crossref
Security Challenges in ManyCore Embedded Systems based on Networks-on-Chip (NoCs),2015,10.1145/2818362.2818372,https://doi.org/10.1145/2818362.2818372,Proceedings of the WESS'15: Workshop on Embedded Systems Security,Ermis Papastefanakis; Bruno Maitre; Dominique Ragot,proceedings-article,Q10,Crossref
Sharing Information About Threats Is Not a Cybersecurity Panacea,2015,10.7249/ct425,https://doi.org/10.7249/ct425,,Martin Libicki,edited-book,Q06,Crossref
Simulation Analysis of Regional Temperature Effects and Battery Management Schedules for a Residential‐Scale Vanadium Redox Flow Battery System,2015,10.1002/cplu.201400034,https://doi.org/10.1002/cplu.201400034,ChemPlusChem,Ao Tang; Maria Skyllas‐Kazacos,journal-article,Q11,Crossref
Smart Buildings and Smart Grids (Dagstuhl Seminar 15091),2015,10.4230/dagrep.5.2.128,https://drops.dagstuhl.de/entities/document/10.4230/DagRep.5.2.128,DROPS (Schloss Dagstuhl – Leibniz Center for Informatics),Hans‐Arno Jacobsen; Randy H. Katz; Hartmut Schmeck; Christoph Goebel,article,Q07,OpenAlex
Standards Surrounding Medical Device Integration to Health IT Systems,2015,10.1201/b21577-10,https://doi.org/10.1201/b21577-10,Connected Medical Devices,,book-chapter,Q12,Crossref
Supporting Privacy-Conscious App Update Decisions with User Reviews,2015,10.1145/2808117.2808124,https://doi.org/10.1145/2808117.2808124,Proceedings of the 5th Annual ACM CCS Workshop on Security and Privacy in Smartphones and Mobile Devices,Yuan Tian; Bin Liu; Weisi Dai; Blase Ur; Patrick Tague; Lorrie Faith Cranor,proceedings-article,Q04,Crossref
The Connected Home,2015,10.1201/b18005-5,https://doi.org/10.1201/b18005-5,Data Privacy for the Smart Grid,Rebecca Herold; Christine Hertzog,book-chapter,Q12,Crossref
The Impact of Timing on the Salience of Smartphone App Privacy Notices,2015,10.1145/2808117.2808119,https://doi.org/10.1145/2808117.2808119,Proceedings of the 5th Annual ACM CCS Workshop on Security and Privacy in Smartphones and Mobile Devices,Rebecca Balebako; Florian Schaub; Idris Adjerid; Alessandro Acquisti; Lorrie Cranor,proceedings-article,Q04,Crossref
Thermal management of batteries for electric vehicles,2015,10.1016/b978-1-78242-377-5.00013-3,https://doi.org/10.1016/b978-1-78242-377-5.00013-3,Advances in Battery Technologies for Electric Vehicles,C. Huber; R. Kuhn,book-chapter,Q15,Crossref
Ugandan privacy bill: a cosmetic tokenism?,2015,10.1093/idpl/ipv027,https://doi.org/10.1093/idpl/ipv027,International Data Privacy Law,Alex B. Makulilo,journal-article,Q08,Crossref
Use of Cognitive Work Analysis for exploration of safety management in the operation of motorcycles and scooters,2015,10.1016/j.aap.2014.07.009,https://doi.org/10.1016/j.aap.2014.07.009,Accident Analysis &amp; Prevention,Michael A. Regan; Gavan Lintern; Robin Hutchinson; Christine Turetschek,journal-article,Q16,Crossref
A cloud-based architecture to crowdsource mobile app privacy leaks,2014,10.1145/2645791.2645799,https://doi.org/10.1145/2645791.2645799,Proceedings of the 18th Panhellenic Conference on Informatics,Dimitrios Papamartzivanos; Dimitrios Damopoulos; Georgios Kambourakis,proceedings-article,Q04,Crossref
A Communications-Oriented Perspective on Traffic Management Systems for Smart Cities: Challenges and Innovative Approaches,2014,10.1109/comst.2014.2339817,https://doi.org/10.1109/comst.2014.2339817,IEEE Communications Surveys & Tutorials,Soufiene Djahel; Ronan Doolan; Gabriel‐Miro Muntean; John Murphy,article,Q09,OpenAlex
A Comprehensive Review on Adaptability of Network Forensics Frameworks for Mobile Cloud Computing,2014,10.1155/2014/547062,https://doi.org/10.1155/2014/547062,The Scientific World JOURNAL,Suleman Khan; Muhammad Shiraz; Ainuddin Wahid Abdul Wahab; Abdullah Gani; Han Qi; Zulkanain Abdul Rahman,review,Q11,OpenAlex
A Runner’s Mobile App,2014,10.1007/978-1-4302-6356-2_8,https://doi.org/10.1007/978-1-4302-6356-2_8,The Privacy Engineer’s Manifesto,Michelle Finneran Dennedy; Jonathan Fox; Thomas R. Finneran,book-chapter,Q04,Crossref
An Intelligent Threat Prevention Framework with Heterogeneous Information,2014,10.3233/978-1-61499-419-0-1061,https://doi.org/10.3233/978-1-61499-419-0-1061,Frontiers in Artificial Intelligence and Applications,Ma Wenjun; Liu Weiru,book-chapter,Q16,Crossref
Assessment Practices and Expert Judgment Methods in Forensic Psychology and Psychiatry,2014,10.1177/0093854814548449,https://doi.org/10.1177/0093854814548449,Criminal Justice and Behavior,Tess M. S. Neal; Thomas Grisso,article,Q11,OpenAlex
Battery management system realisation for electric vehicles,2014,10.1109/med.2014.6961456,https://doi.org/10.1109/med.2014.6961456,22nd Mediterranean Conference on Control and Automation,Philip Dost; Constantinos Sourkounis,proceedings-article,Q03,Crossref
Bikeshare pricing could slow trend’s rapid expansion,2014,10.64628/aai.gyn6cyrqs,https://doi.org/10.64628/aai.gyn6cyrqs,,Matthew Christensen; Susan Shaheen,posted-content,Q08,Crossref
BusBuzzard and WideWorld : decreasing the uncertainty of multimodal transportation,2014,,http://hdl.handle.net/1721.1/91692,DSpace@MIT (Massachusetts Institute of Technology),Brandon Martin-Anderson,dissertation,Q07,OpenAlex
Commercial Smartphone-Based Devices and Smart Applications for Personalized Healthcare Monitoring and Management,2014,10.3390/diagnostics4030104,https://doi.org/10.3390/diagnostics4030104,Diagnostics,Sandeep Kumar Vashist; E. Marion Schneider; John H. T. Luong,review,Q11,OpenAlex
Core Principles of Data Privacy Law,2014,10.1093/acprof:oso/9780199675555.003.0005,https://doi.org/10.1093/acprof:oso/9780199675555.003.0005,Data Privacy Law,Lee A. Bygrave,book-chapter,Q08,Crossref
Customer data analytics: privacy settings for 'Big Data' business,2014,10.1093/idpl/ipt032,https://doi.org/10.1093/idpl/ipt032,International Data Privacy Law,P. Leonard,journal-article,Q08,Crossref
Data and Privacy: Now you see me; New Model for Data Sharing; Modern Governance and Staticians,2014,10.1111/j.1740-9713.2014.00762.x,https://doi.org/10.1111/j.1740-9713.2014.00762.x,Significance,Sam Smith,journal-article,Q13,Crossref
Data Privacy and Privacy-Preserving Data Publishing,2014,10.1016/b978-0-12-416602-8.00018-2,https://doi.org/10.1016/b978-0-12-416602-8.00018-2,Commercial Data Mining,David Nettleton,book-chapter,Q08,Crossref
Data Privacy Law in Context,2014,10.1093/acprof:oso/9780199675555.003.0001,https://doi.org/10.1093/acprof:oso/9780199675555.003.0001,Data Privacy Law,Lee A. Bygrave,book-chapter,Q08,Crossref
"Data reduction and data mining framework for digital forensic evidence: Storage, intelligence, review and archive",2014,10.52922/ti180697,https://doi.org/10.52922/ti180697,,Darren Quick; Kim-Kwang Choo,monograph,Q05,Crossref
Embedded state of charge and state of health estimator based on Kalman filter for electric scooter battery management system,2014,10.1109/icce-berlin.2014.7034282,https://doi.org/10.1109/icce-berlin.2014.7034282,2014 IEEE Fourth International Conference on Consumer Electronics Berlin (ICCE-Berlin),Rami Yamin; Ahmed Rachid,proceedings-article,Q03;Q10,Crossref
Embedded Systems Security Challenges,2014,10.5220/0004901602550266,https://doi.org/10.5220/0004901602550266,Proceedings of the 4th International Conference on Pervasive and Embedded Computing and Communication Systems,,proceedings-article,Q10,Crossref
Energy-Efficient Information and Communication Infrastructures in the Smart Grid: A Survey on Interactions and Open Issues,2014,10.1109/comst.2014.2341600,https://doi.org/10.1109/comst.2014.2341600,IEEE Communications Surveys & Tutorials,Melike Erol‐Kantarci; Hussein T. Mouftah,article,Q11,OpenAlex
Error Analysis of Fast-moving Target Geo-location in Wide Area Surveillance Ground Moving Target Indication Mode,2014,10.3724/sp.j.1300.2013.13076,https://doi.org/10.3724/sp.j.1300.2013.13076,JOURNAL OF RADARS,Shi-chao Zheng; Hong-jun Song; Ya-bo Liu; He Yan; Kun Wu,journal-article,Q16,Crossref
Forensic Analysis of Venezuelan Elections during the Chávez Presidency,2014,10.1371/journal.pone.0100884,https://doi.org/10.1371/journal.pone.0100884,PLoS ONE,Raúl Jiménez; Manuel Hidalgo,article,Q11,OpenAlex
General Transit Feed Specification data visualization,2014,10.1109/geoinformatics.2014.6950839,https://doi.org/10.1109/geoinformatics.2014.6950839,2014 22nd International Conference on Geoinformatics,Tianchi Zhang; Mei-Hwa Chen; Catherine Lawson,proceedings-article,Q07,Crossref
Geo-Location Service,2014,10.1007/978-1-4614-6170-8_110000,https://doi.org/10.1007/978-1-4614-6170-8_110000,Encyclopedia of Social Network Analysis and Mining,,book-chapter,Q16,Crossref
GroupTie,2014,10.1145/2627393.2627409,https://doi.org/10.1145/2627393.2627409,Proceedings of the 2014 ACM conference on Security and privacy in wireless &amp; mobile networks,Zhen Xie; Sencun Zhu,proceedings-article,Q04,Crossref
Guidelines for Media Sanitization,2014,10.6028/nist.sp.800-88r1,https://doi.org/10.6028/nist.sp.800-88r1,,Richard Kissel; Andrew Regenscheid; Matthew Scholl; Kevin Stine,report,Q12,OpenAlex
Impact of Vehicle Charge and Discharge Cycles on the Thermal Characteristics of Lithium-ion Batteries,2014,,http://hdl.handle.net/10012/8423,UWSpace (University of Waterloo),Satyam Panchal,dissertation,Q10,OpenAlex
Improving App Privacy: Nudging App Developers to Protect User Privacy,2014,10.1109/msp.2014.70,https://doi.org/10.1109/msp.2014.70,IEEE Security &amp; Privacy,Rebecca Balebako; Lorrie Cranor,journal-article,Q04,Crossref
International Data Privacy Codes,2014,10.1093/acprof:oso/9780199675555.003.0002,https://doi.org/10.1093/acprof:oso/9780199675555.003.0002,Data Privacy Law,Lee A. Bygrave,book-chapter,Q08,Crossref
Leakiness and creepiness in app space,2014,10.1145/2556288.2557421,https://doi.org/10.1145/2556288.2557421,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,Irina Shklovski; Scott D. Mainwaring; Halla Hrund Skúladóttir; Höskuldur Borgthorsson,proceedings-article,Q04,Crossref
Manufacturing Costs of Batteries for Electric Vehicles,2014,10.1016/b978-0-444-59513-3.00006-6,https://doi.org/10.1016/b978-0-444-59513-3.00006-6,Lithium-Ion Batteries,Kevin G. Gallagher; Paul A. Nelson,book-chapter,Q15,Crossref
Mobile App or Mobile Web,2014,10.1016/b978-0-12-409514-4.00008-8,https://doi.org/10.1016/b978-0-12-409514-4.00008-8,Mobile User Experience,Adrian Mendoza,book-chapter,Q04,Crossref
Mobile app recommendations with security and privacy awareness,2014,10.1145/2623330.2623705,https://doi.org/10.1145/2623330.2623705,Proceedings of the 20th ACM SIGKDD international conference on Knowledge discovery and data mining,Hengshu Zhu; Hui Xiong; Yong Ge; Enhong Chen,proceedings-article,Q04,Crossref
Modeling Requirements for Security-enhanced Design of Embedded Systems,2014,10.5220/0005050003150320,https://doi.org/10.5220/0005050003150320,Proceedings of the 11th International Conference on Security and Cryptography,Alberto Ferrante; Igor Kaitovic; Jelena Milosevic,proceedings-article,Q10,Crossref
Modelling and refinement of forensic data acquisition specifications,2014,10.1016/j.diin.2014.04.001,https://doi.org/10.1016/j.diin.2014.04.001,Digital Investigation,Benjamin Aziz,journal-article,Q05,Crossref
National Data Privacy Laws,2014,10.1093/acprof:oso/9780199675555.003.0003,https://doi.org/10.1093/acprof:oso/9780199675555.003.0003,Data Privacy Law,Lee A. Bygrave,book-chapter,Q08,Crossref
New Concepts in Human Telemetry,2014,10.1007/978-1-4614-1674-6_4,https://doi.org/10.1007/978-1-4614-1674-6_4,Security and Privacy for Implantable Medical Devices,Sandro Carrara,book-chapter,Q01,Crossref
P2U: A Privacy Policy Specification Language for Secondary Data Sharing and Usage,2014,10.1109/spw.2014.12,https://doi.org/10.1109/spw.2014.12,2014 IEEE Security and Privacy Workshops,Johnson Iyilade; Julita Vassileva,proceedings-article,Q07,Crossref
Proceedings of the 9th Workshop on Embedded Systems Security,2014,10.1145/2668322,https://doi.org/10.1145/2668322,,,proceedings,Q10,Crossref
Radio frequency communications for smart cells in battery pack for electric vehicle,2014,10.1109/ievc.2014.7056120,https://doi.org/10.1109/ievc.2014.7056120,2014 IEEE International Electric Vehicle Conference (IEVC),S. Bacquet; M. Maman,proceedings-article,Q09,Crossref
