registry_row,country_code,name,location,system_id,website_domain,auto_discovery_domain,supported_versions,authentication_type,auto_discovery_status,auto_discovery_sha256,declared_version,feed_names,has_vehicle_status,vehicle_status_status,vehicle_status_sha256,vehicle_count,vehicle_field_names,has_vehicle_id,has_location_fields,has_last_reported,has_battery_percent,has_range,has_deep_link,vehicle_types_status,vehicle_types_sha256,vehicle_type_count,form_factors,propulsion_types,motorized_declared,fetched_at_utc,error_stage,error_message
1067,NL,Felyx Rotterdam,Rotterdam,cooltra_rotterdam,cooltra.com,maas.zeus.cooltra.com,3.0,,200,048b7282c21023ea4daa38cbc6244e44d2b6a7dc31314cfd3856eb099d865c50,3.0,geofencing_zones;system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,7f4676de666e1489b14cb8c30752e52051cd77e20d593c0f3d02e995585e6d03,2145,current_range_meters;is_disabled;is_reserved;last_reported;last_updated;lat;lon;pricing_plan_id;system_id;vehicle_id;vehicle_type_id,true,true,true,false,true,false,200,d768c470903bcee79c85f72518cbf817a78db9a2630e25bf14a5264982e99c18,5,bicycle;moped,electric;electric_assist,true,2026-07-13T16:00:15.082645+00:00,,
1068,NL,Felyx The Hague,The Hague,cooltra_the_hague,cooltra.com,maas.zeus.cooltra.com,3.0,,200,566de99f8cdacdb13df32bb6ec9476ab53702d325b9240102f68dad387d299c9,3.0,geofencing_zones;system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,0bd1598683db8d6e210cfc70a7c3ed314447441922e81f3a962301fe865b3690,541,current_range_meters;is_disabled;is_reserved;last_reported;last_updated;lat;lon;pricing_plan_id;system_id;vehicle_id;vehicle_type_id,true,true,true,false,true,false,200,d768c470903bcee79c85f72518cbf817a78db9a2630e25bf14a5264982e99c18,5,bicycle;moped,electric;electric_assist,true,2026-07-13T16:00:15.556392+00:00,,
1069,NL,Felyx Tilburg,Tilburg,cooltra_tilburg,cooltra.com,maas.zeus.cooltra.com,3.0,,,,,,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:15.725096+00:00,auto_discovery,RuntimeError: HTTPError: HTTP Error 410: Gone
1070,NL,Felyx Zwolle,Zwolle,cooltra_zwolle,cooltra.com,maas.zeus.cooltra.com,3.0,,,,,,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:15.858190+00:00,auto_discovery,RuntimeError: HTTPError: HTTP Error 410: Gone
1071,NL,GoAbout,Netherlands,goabout,goabout.com,gbfs.goabout.com,2.0,,200,ada9702a9513c2849b8d23ef1270a5e7883b231d4caf2793fa394c1feafe0e28,2.0,station_information;station_status;system_information,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:16.371260+00:00,,
1072,NL,NS OV Fiets,Netherlands,ns_ov_fiets,ns.nl,gbfs.openov.nl,1.0,,200,7f4d5f1e4178eaee3f6885c30f22960b7edcbeb4db2bd1b3221c80f526c48ea9,,station_information;station_status;system_information,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:16.531092+00:00,,
1073,NO,Bergen City Bike,Bergen,bergen-city-bike,bergenbysykkel.no,gbfs.urbansharing.com,2.3,,200,e9c0e18d1cbfde31c54ed8c8241bdbe1d1da6ae1edd97cb8a66729f3aea999ee,2.3,station_information;station_status;system_information;system_pricing_plans;vehicle_types,false,,,,,false,false,false,false,false,false,200,78d14e7b673dc33d4faca92476944e50ec4625e12ed74a8c00bc8936c007d490,1,bicycle,human,false,2026-07-13T16:00:16.878792+00:00,,
1074,NO,Bolt Arpsborg,Arpsborg,boltsarpsborg,bolt.eu,api.entur.io,2.3 ; 3.0,,200,0568eeeba054d0f139ec312fae7c3e9f3d472bf44b9e07e30d30ef3465d52851,3.0,geofencing_zones;system_information;system_pricing_plans;vehicle_status;vehicle_types,true,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:17.203285+00:00,vehicle_types,RuntimeError: HTTPError: HTTP Error 429: Too Many Requests
1075,NO,Bolt Bergen,Bergen,boltbergen,bolt.eu,api.entur.io,2.3 ; 3.0,,,,,,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:17.375676+00:00,auto_discovery,RuntimeError: HTTPError: HTTP Error 429: Too Many Requests
1076,NO,Bolt Drammen,Drammen,boltdrammen,bolt.eu,api.entur.io,2.3 ; 3.0,,200,d43dede13a72b4d7b9456b5db8ab5a0d78a9a8478a7a16f7d67db46692a35117,3.0,geofencing_zones;system_information;system_pricing_plans;vehicle_status;vehicle_types,true,,,,,false,false,false,false,false,false,200,445b37ae0fc5ff10db4d0486a8a317769231698bbd758c74589a97f34ab71368,27,bicycle;scooter_standing,electric;electric_assist;human,true,2026-07-13T16:00:17.407977+00:00,vehicle_status,RuntimeError: HTTPError: HTTP Error 429: Too Many Requests
1077,NO,Bolt Fredrikstad,Fredrikstad,boltfredrikstad,bolt.eu,api.entur.io,2.3 ; 3.0,,200,558b7ad0056aab5745e96d110a19453270b3e93b0249e7633c58bfd23989cc86,3.0,geofencing_zones;system_information;system_pricing_plans;vehicle_status;vehicle_types,true,,,,,false,false,false,false,false,false,200,322e7c511b6db46779949d9b28f7c5eec27a37256fefc70b0c32250b9bb428e9,27,bicycle;scooter_standing,electric;electric_assist;human,true,2026-07-13T16:00:17.509566+00:00,vehicle_status,RuntimeError: HTTPError: HTTP Error 429: Too Many Requests
1078,NO,Bolt Gjovik,Gjovik,boltgjovik,bolt.eu,api.entur.io,2.3 ; 3.0,,,,,,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:17.634263+00:00,auto_discovery,RuntimeError: HTTPError: HTTP Error 429: Too Many Requests
1079,NO,Bolt Hamar,Hamar,bolthamar,bolt.eu,api.entur.io,2.3 ; 3.0,,200,8dcfe30d4af65ed7ddb83e97131e977c3ddcdc414d8294b08e493a340dfe113f,3.0,geofencing_zones;system_information;system_pricing_plans;vehicle_status;vehicle_types,true,,,,,false,false,false,false,false,false,200,445b37ae0fc5ff10db4d0486a8a317769231698bbd758c74589a97f34ab71368,27,bicycle;scooter_standing,electric;electric_assist;human,true,2026-07-13T16:00:17.727544+00:00,vehicle_status,RuntimeError: HTTPError: HTTP Error 429: Too Many Requests
1080,NO,Bolt Kristiansand,Kristiansand,boltkristiansand,bolt.eu,api.entur.io,2.3 ; 3.0,,,,,,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:17.799898+00:00,auto_discovery,RuntimeError: HTTPError: HTTP Error 429: Too Many Requests
1081,NO,Bolt Lillehammer,Lillehammer,boltlillehammer,bolt.eu,api.entur.io,2.3 ; 3.0,,200,e8faca08b311b22447a254d0e2e0789beae64b12602826caf0505f8edbf87b5e,3.0,geofencing_zones;system_information;system_pricing_plans;vehicle_status;vehicle_types,true,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:17.911561+00:00,vehicle_types,RuntimeError: HTTPError: HTTP Error 429: Too Many Requests
1082,NO,Bolt Lillestrom,Lillestrom,boltlillestrom,bolt.eu,api.entur.io,2.3 ; 3.0,,,,,,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:18.032895+00:00,auto_discovery,RuntimeError: HTTPError: HTTP Error 429: Too Many Requests
1083,NO,Bolt Oslo,Oslo,boltoslo,bolt.eu,api.entur.io,2.3 ; 3.0,,,,,,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:18.836023+00:00,auto_discovery,RuntimeError: HTTPError: HTTP Error 429: Too Many Requests
1084,NO,Bysykkel,Lillestrom,lillestrom,bysykkel.org,api.cyclocity.fr,2.3 ; 3.0,,200,30a020a4dfdcc505ccd9d3a9e75e9d3f6b820097d028eb4b28de960bf2a72721,3.0,gbfs_versions;station_information;station_status;system_information;vehicle_types,false,,,,,false,false,false,false,false,false,200,564f64ea638b1e04bb6c8cda9cd1b6c96608a84ca5bd2063bc34175abef905c1,1,bicycle,human,false,2026-07-13T16:00:19.175199+00:00,,
1085,NO,Dott As,As,dott-as,ridedott.com,gbfs.api.ridedott.com,2.3,,200,39a40282b957a9990cdadd8c93b5cc2200dbdf92668facd110576a80e029ad6d,2.3,free_bike_status;gbfs_versions;geofencing_zones;station_information;station_status;system_information;system_pricing_plans;vehicle_types,true,200,f34397d408893ba236bda6b94f822aa00b4bcb3afc37323686ef56a764726df5,783,bike_id;current_fuel_percent;current_range_meters;is_disabled;is_reserved;last_reported;lat;lon;pricing_plan_id;rental_uris;vehicle_type_id,true,true,true,true,true,true,200,04d9f61808ef3f7cbb754f4eec922764a5f54790f78ddffd66433298a4a79c05,1,scooter,electric,true,2026-07-13T16:00:19.299649+00:00,,
1086,NO,Dott Asker,Asker,dott-asker,ridedott.com,gbfs.api.ridedott.com,2.3,,200,39a40282b957a9990cdadd8c93b5cc2200dbdf92668facd110576a80e029ad6d,2.3,free_bike_status;gbfs_versions;geofencing_zones;station_information;station_status;system_information;system_pricing_plans;vehicle_types,true,200,f34397d408893ba236bda6b94f822aa00b4bcb3afc37323686ef56a764726df5,783,bike_id;current_fuel_percent;current_range_meters;is_disabled;is_reserved;last_reported;lat;lon;pricing_plan_id;rental_uris;vehicle_type_id,true,true,true,true,true,true,200,04d9f61808ef3f7cbb754f4eec922764a5f54790f78ddffd66433298a4a79c05,1,scooter,electric,true,2026-07-13T16:00:20.009619+00:00,,
1087,NO,Dott Bodø,Bodø,dott-bodø,ridedott.com,gbfs.api.ridedott.com,2.3,,,,,,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:21.413160+00:00,auto_discovery,UnicodeEncodeError: 'ascii' codec can't encode character '\xf8' in position 18: ordinal not in range(128)
1088,NO,Dott Drammen,Drammen,dott-drammen,ridedott.com,gbfs.api.ridedott.com,2.3,,,,,,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:21.413666+00:00,auto_discovery,RuntimeError: HTTPError: HTTP Error 403: Forbidden
1089,NO,Dott Lillestrøm,Lillestrøm,dott-lillestrøm,ridedott.com,gbfs.api.ridedott.com,2.3,,,,,,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:21.834296+00:00,auto_discovery,UnicodeEncodeError: 'ascii' codec can't encode character '\xf8' in position 23: ordinal not in range(128)
1090,NO,Dott Malvik,Malvik,dott-malvik,ridedott.com,gbfs.api.ridedott.com,2.3,,200,6912e1edd6f8c0b9b49717652bbe2bdc401aa2cb753c0dce0c892e6ddd852670,2.3,free_bike_status;gbfs_versions;geofencing_zones;station_information;station_status;system_information;system_pricing_plans;vehicle_types,true,200,cb6452e080305b8d8c5436865e1dbd8a1345dc23aad9c39175bc2600c07b5733,34,bike_id;current_fuel_percent;current_range_meters;is_disabled;is_reserved;last_reported;lat;lon;pricing_plan_id;rental_uris;vehicle_type_id,true,true,true,true,true,true,200,12ea51bc1f275ad64d4e1b6b9b3f5078fc3cdeb16ce0fd11fe1cbce86cad692d,2,bicycle;scooter,electric;electric_assist,true,2026-07-13T16:00:21.835031+00:00,,
1091,NO,Dott Melhus,Melhus,dott-melhus,ridedott.com,gbfs.api.ridedott.com,2.3,,200,1b7f8e6dcf76fe289ae1feb8aac9cd46880ba7e0563aa0912a3323e72207bf92,2.3,free_bike_status;gbfs_versions;geofencing_zones;station_information;station_status;system_information;system_pricing_plans;vehicle_types,true,200,8098f1e9121fa05757fb37ffbe8734cf393d29f98b66b0b90a6a2bdca4d4da30,34,bike_id;current_fuel_percent;current_range_meters;is_disabled;is_reserved;last_reported;lat;lon;pricing_plan_id;rental_uris;vehicle_type_id,true,true,true,true,true,true,200,ab232ee778e20d7ab79f903ec30b820724ff9546321d59a9e6bfc0dd858fe161,2,bicycle;scooter,electric;electric_assist,true,2026-07-13T16:00:21.960748+00:00,,
1092,NO,Dott Orkanger,Orkanger,dott-orkanger,ridedott.com,gbfs.api.ridedott.com,2.3,,200,009062c432dfb786cbe017eb81e004486dff761d4eb8a03f20fdf8476803fb25,2.3,free_bike_status;gbfs_versions;geofencing_zones;station_information;station_status;system_information;system_pricing_plans;vehicle_types,true,200,7646084e17e13144a37a1e316f08c2a6eb7a608d0bbe152b1e23d0744aedb2c9,41,bike_id;current_fuel_percent;current_range_meters;is_disabled;is_reserved;last_reported;lat;lon;pricing_plan_id;rental_uris;vehicle_type_id,true,true,true,true,true,true,200,de42314136135b67c047351fc7d12effae6cad328904e481fbafe51df4dc315f,2,bicycle;scooter,electric;electric_assist,true,2026-07-13T16:00:22.058134+00:00,,
1093,NO,Dott Sandefjord,Sandefjord,dott-sandefjord,ridedott.com,gbfs.api.ridedott.com,2.3,,200,39a40282b957a9990cdadd8c93b5cc2200dbdf92668facd110576a80e029ad6d,2.3,free_bike_status;gbfs_versions;geofencing_zones;station_information;station_status;system_information;system_pricing_plans;vehicle_types,true,200,f34397d408893ba236bda6b94f822aa00b4bcb3afc37323686ef56a764726df5,783,bike_id;current_fuel_percent;current_range_meters;is_disabled;is_reserved;last_reported;lat;lon;pricing_plan_id;rental_uris;vehicle_type_id,true,true,true,true,true,true,200,04d9f61808ef3f7cbb754f4eec922764a5f54790f78ddffd66433298a4a79c05,1,scooter,electric,true,2026-07-13T16:00:22.101537+00:00,,
1094,NO,Dott Skaun,Skaun,dott-skaun,ridedott.com,gbfs.api.ridedott.com,2.3,,200,c7e0701ca2af828d724bfb426aa01dc5dbcbb74465422bb57e7f47c1b81a93c2,2.3,free_bike_status;gbfs_versions;geofencing_zones;station_information;station_status;system_information;system_pricing_plans;vehicle_types,true,200,2270675c4065c0c5a7eb4ff5032b8ac3fc5d4c0f548a6125fb601fbb59bef169,44,bike_id;current_fuel_percent;current_range_meters;is_disabled;is_reserved;last_reported;lat;lon;pricing_plan_id;rental_uris;vehicle_type_id,true,true,true,true,true,true,200,96abd7210516bf884d76f3d4d6a02c81dee1178c7508f1f8c344966fc85f52ef,2,bicycle;scooter,electric;electric_assist,true,2026-07-13T16:00:22.429095+00:00,,
1095,NO,Dott Stjørdal,Stjørdal,dott-stjørdal,ridedott.com,gbfs.api.ridedott.com,2.3,,,,,,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:23.651033+00:00,auto_discovery,UnicodeEncodeError: 'ascii' codec can't encode character '\xf8' in position 18: ordinal not in range(128)
1096,NO,Dott Trondheim,Trondheim,dott-trondheim,ridedott.com,gbfs.api.ridedott.com,2.3,,200,ba9cf0f7b6c7b2e681ed607e5462d0d7846773370250bc01c5c42eb6ae860c1b,2.3,free_bike_status;gbfs_versions;geofencing_zones;station_information;station_status;system_information;system_pricing_plans;vehicle_types,true,200,7cf3c88b5f452b8c045a2b4e77e8153ceab7bca1c72426d81134c4c171f2c26f,891,bike_id;current_fuel_percent;current_range_meters;is_disabled;is_reserved;last_reported;lat;lon;pricing_plan_id;rental_uris;vehicle_type_id,true,true,true,true,true,true,200,01006c4bb25a54339d2373b862ca332b21abb17772a88626b00529985df63ebf,1,scooter,electric,true,2026-07-13T16:00:23.651680+00:00,,
1097,NO,Dott Ullensaker,Ullensaker,dott-ullensaker,ridedott.com,gbfs.api.ridedott.com,2.3,,200,39a40282b957a9990cdadd8c93b5cc2200dbdf92668facd110576a80e029ad6d,2.3,free_bike_status;gbfs_versions;geofencing_zones;station_information;station_status;system_information;system_pricing_plans;vehicle_types,true,200,f34397d408893ba236bda6b94f822aa00b4bcb3afc37323686ef56a764726df5,783,bike_id;current_fuel_percent;current_range_meters;is_disabled;is_reserved;last_reported;lat;lon;pricing_plan_id;rental_uris;vehicle_type_id,true,true,true,true,true,true,200,04d9f61808ef3f7cbb754f4eec922764a5f54790f78ddffd66433298a4a79c05,1,scooter,electric,true,2026-07-13T16:00:23.744218+00:00,,
1098,NO,Farte Bysykkel,Skien,fartebysykkel,farte.no,api.entur.io,2.3 ; 3.0,,,,,,false,,,,,false,false,false,false,false,false,,,,,,false,2026-07-13T16:00:23.789305+00:00,auto_discovery,RuntimeError: HTTPError: HTTP Error 429: Too Many Requests
1099,NO,Getaround Alesund,Alesund,getaround_alesund,getaround.com,getaround.com,3.0,,200,fde8228503d8ee10c0bcb14c6f7403a840d5f02fd61e6f9cce59e853a379ea14,3.0,system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,e977696e60692d9304be156ed1b7f946623dc40b6c5d137be019452e5409319d,1,current_range_meters;is_disabled;is_reserved;lat;lon;pricing_plan_id;rental_uris;vehicle_id;vehicle_type_id,true,true,false,false,true,true,200,a3e88dcc7c9d76e27b689fc215d009e552cb734a758cca8d8065af7d1983f167,1,car,electric,true,2026-07-13T16:00:23.802733+00:00,,
1100,NO,Getaround Alta,Alta,getaround_alta,getaround.com,getaround.com,3.0,,200,aa2af19a2e3c7c0c8e7f2e84166ae9950b24913480cd3b81869b8688f7260e56,3.0,system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,6507673b533ac640cb57f51d47f224880e667d05ac5d624d29e26e47072613ca,0,,false,false,false,false,false,false,200,d44847a5417705ea4934da567e9dc2f9fbf88e9a6b56b24652b7c2a48ab5224d,0,,,false,2026-07-13T16:00:23.877770+00:00,,
1101,NO,Getaround Arendal,Arendal,getaround_arendal,getaround.com,getaround.com,3.0,,200,1253beeb8f54b213260a4a22a6043932866efe23d76f22a28cd0b54e58804c98,3.0,system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,f2f1b2f6cde77b53b507dca964b9e9888340314a3ab0d00194395c28d39a6278,0,,false,false,false,false,false,false,200,87db69df9111e7a7c6e4a7aad062802e081a44f14e73355917f03e974ac58761,0,,,false,2026-07-13T16:00:23.981006+00:00,,
1102,NO,Getaround Asker,Asker,getaround_asker,getaround.com,getaround.com,3.0,,200,f34ef7c0dd8084ed4942a091f009ddfb93acc648c726bb2f34ba7a6c52247121,3.0,system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,43f8ce20edd0faa204fcf4f88825116e8b52b41d617316eec8290037d8c1a476,84,current_range_meters;is_disabled;is_reserved;lat;lon;pricing_plan_id;rental_uris;vehicle_id;vehicle_type_id,true,true,false,false,true,true,200,367529632dff2b4b50b6098f0fd0ef1d4a261aaac5cdc21d31f6ec4f17b8318d,84,car,combustion;combustion_diesel;electric;hybrid,true,2026-07-13T16:00:24.250945+00:00,,
1103,NO,Getaround Baerum,Baerum,getaround_baerum,getaround.com,getaround.com,3.0,,200,9d279d239c044a5830b96a90abc64e78474a6353b1766a079e0bdf0d4d091a83,3.0,system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,d33693c6beb2e4c3bd1fee1e92d550e49931f58cbb73d3b61ad5dcb747945fff,653,current_range_meters;is_disabled;is_reserved;lat;lon;pricing_plan_id;rental_uris;vehicle_id;vehicle_type_id,true,true,false,false,true,true,200,d7b05ffe1e527a4c5fe16e870ed1750b7dad77b4faf11bdc09b566f30ffbff5e,653,car,combustion;combustion_diesel;electric;hybrid,true,2026-07-13T16:00:24.354873+00:00,,
1104,NO,Getaround Bergen,Bergen,getaround_bergen,getaround.com,getaround.com,3.0,,200,4b43485db7251f02b2dd7d7e785e35aa31aa4f17c637d173b287d9cbd66f985b,3.0,system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,7bffeb6a3ecc28d84c1c9aa043e59cdd5608082da1447f7ac699eff8b6c4d8fd,0,,false,false,false,false,false,false,200,0478130fbd02abe069ee123243187562de8066fcbc4514e49553829a8b786eb2,0,,,false,2026-07-13T16:00:24.412487+00:00,,
1105,NO,Getaround Bodo,Bodo,getaround_bodo,getaround.com,getaround.com,3.0,,200,406088fd244ab50362699ab92e0e57e89a205e6b64bc8ea8057f4e8f42c17df6,3.0,system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,5b1b43641494ceb1c5a7516d75734ec4064e9c7b64a457e05fbb31c108166299,15,current_range_meters;is_disabled;is_reserved;lat;lon;pricing_plan_id;rental_uris;vehicle_id;vehicle_type_id,true,true,false,false,true,true,200,4967eaff818402c3c31cc3a74f8eecfda9af94c58202733677957cba179d2106,15,car,combustion;combustion_diesel;electric,true,2026-07-13T16:00:24.467069+00:00,,
1106,NO,Getaround Drammen,Drammen,getaround_drammen,getaround.com,getaround.com,3.0,,200,9d4b050a320b3776d4cc526bdadf92d6d65950407358637d4c61d7b8148956c4,3.0,system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,ab52b49763330fead00cf92491476f1945d86fb5172512fca2695fbd0061d427,18,current_range_meters;is_disabled;is_reserved;lat;lon;pricing_plan_id;rental_uris;vehicle_id;vehicle_type_id,true,true,false,false,true,true,200,f37362fbab677f6f47efd74f106b8995b509f5d5c73eaa3d5afcb31b69ac2c82,18,car,combustion;combustion_diesel;electric,true,2026-07-13T16:00:24.852805+00:00,,
1107,NO,Getaround Evenes,Evenes,getaround_evenes,getaround.com,getaround.com,3.0,,200,14d2a5e579d0252f1ac988815774b1721a762e223bff3b6058edf0de23c291c7,3.0,system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,1871b1c9cdf4a2a96afb2a15212d22376c6bbca1d963739ef21ab3d59c8b3f24,14,current_range_meters;is_disabled;is_reserved;lat;lon;pricing_plan_id;rental_uris;vehicle_id;vehicle_type_id,true,true,false,false,true,true,200,c9b2f78cde2d0e0a378b11069c132907fa72e8c3ecb6c27c4cc528df3c389d07,14,car,combustion;combustion_diesel;electric,true,2026-07-13T16:00:24.856035+00:00,,
1108,NO,Getaround Fredrikstad,Fredrikstad,getaround_fredrikstad,getaround.com,getaround.com,3.0,,200,0e6fa1f5f4972f17f1c861607297d1aa8abb63d9ec00dd13f182abe7c5172042,3.0,system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,a4747a652de2b0a23368bc8cb5c106255979903d07e5621b4d8e49a277b4e059,9,current_range_meters;is_disabled;is_reserved;lat;lon;pricing_plan_id;rental_uris;vehicle_id;vehicle_type_id,true,true,false,false,true,true,200,139753842c634ab3bc819539f082b22489ecd253097387e722b4da3106efafed,9,car,combustion;combustion_diesel;electric,true,2026-07-13T16:00:24.881263+00:00,,
1109,NO,Getaround Gardermoen,Gardermoen,getaround_gardermoen,getaround.com,getaround.com,3.0,,200,e9143104751a4ab9c2a7eaa6751b7021e57041dae2d773be7a293a68f5601909,3.0,system_information;system_pricing_plans;vehicle_status;vehicle_types,true,200,36fd67921bd2c36af4ea4bfb6fdb84cdccb2afc65b65b84f729bf8fa60011eef,6,current_range_meters;is_disabled;is_reserved;lat;lon;pricing_plan_id;rental_uris;vehicle_id;vehicle_type_id,true,true,false,false,true,true,200,d9f6c93159ed804feab72e0717758f8e72acc306388ac9d2728fac65a731cd9a,6,car,combustion;combustion_diesel;electric;hybrid,true,2026-07-13T16:00:24.908398+00:00,,
